3101	A
6911	A
4369	A
1580	A
3013	A
1299	A
3794	A
1745	A
2354	A
325	B
3624	A
987	A
679	A
192	B
6904	A
4061	A
3920	A
5978	A
1332	A
7806	B
763	A
780	A
5801	A
5941	A
4381	A
7495	A
4220	A
3614	A
5580	A
7882	A
6965	A
967	A
6485	B
1185	A
7321	A
1879	A
299	A
6299	B
7139	B
2196	B
251	A
3376	B
4879	A
1585	A
67	A
1784	B
7023	A
1903	B
6611	A
4298	B
4819	A
237	A
6451	B
1137	A
5136	A
3916	A
1802	A
3823	A
2469	B
5277	B
1389	B
2325	A
2302	A
5110	A
7853	A
1675	A
5152	B
3026	B
2512	A
2846	A
5262	A
7757	A
2335	A
88	A
6560	A
6630	A
3929	A
7601	A
733	A
3620	A
6059	A
7268	A
6923	A
3742	A
498	A
141	A
744	A
6800	A
7982	A
6263	A
795	A
469	B
5872	B
4237	A
289	A
1183	B
3723	A
960	B
1679	A
4348	A
4988	A
3883	A
8175	A
7465	A
4439	A
582	A
5510	A
608	A
3165	A
7286	A
1646	A
4263	A
6871	A
7914	A
7241	A
4470	A
1089	A
2044	A
667	A
3019	A
5895	A
7084	A
746	B
5161	A
248	B
3259	B
2115	A
1191	A
1570	A
2068	A
6044	A
2677	A
4938	A
2511	A
873	A
5059	A
6578	A
1147	A
1472	A
2859	B
1155	A
4236	B
224	A
7089	A
1923	A
2928	A
3552	A
5104	A
5275	A
6491	B
7343	B
3562	A
6118	A
2818	A
5207	A
6707	A
7608	A
980	A
1223	B
8063	A
2675	A
8062	A
4661	B
927	A
866	B
5922	A
7382	A
5926	A
5300	A
4698	A
2099	A
4083	A
4973	A
7376	A
134	A
6027	A
4041	A
3108	A
5198	A
1106	A
5380	A
1394	A
7461	B
7094	A
6129	A
1148	A
4617	B
7230	A
3099	A
6774	B
174	A
7509	A
5413	A
3589	A
5148	A
4922	A
7564	A
1432	A
3830	A
2126	A
1210	B
4842	A
2589	A
7813	B
6037	B
1800	A
178	A
4341	A
6706	B
7730	A
1094	A
2458	B
3302	A
5570	B
3062	A
1429	B
2306	B
577	A
2632	A
2634	B
1221	A
64	A
1996	A
2180	A
3642	B
7810	A
5638	B
4597	A
7890	B
4615	A
6214	A
5878	A
1361	B
6203	A
3332	A
5525	A
7727	B
1436	A
2542	A
3482	A
7257	A
4453	A
7587	A
1686	A
2678	B
6179	A
4063	A
6510	A
6812	A
3370	A
1333	A
4076	A
3220	A
8083	A
2998	A
450	A
2025	A
1573	A
3815	A
3840	A
7079	A
1384	B
7232	A
7377	B
7531	A
709	A
2809	A
1581	A
1214	A
548	A
5732	A
1678	A
6793	A
1884	A
4727	B
810	A
1589	A
8232	A
3873	B
1268	A
4189	B
6993	A
7112	A
7332	A
1975	B
5435	B
654	A
7649	B
974	A
3469	A
8213	A
1816	A
928	A
8140	A
1969	A
6744	A
7349	A
645	A
1294	B
2420	A
6460	A
2797	B
7041	A
3481	A
4434	B
5239	A
341	A
453	A
7090	A
5308	A
1071	A
4337	B
7222	A
8212	A
6724	A
7444	A
1314	A
6166	A
511	A
5576	B
4000	B
1593	B
254	A
2236	A
6881	A
5756	A
6251	B
3660	A
915	A
3002	A
1448	B
287	A
5940	A
1345	A
2755	A
4567	A
1763	B
2318	A
6393	A
3949	A
3563	A
3719	B
7283	A
7227	A
3082	A
7780	B
1835	A
4655	A
2775	A
3132	A
7563	B
2472	A
4541	A
5196	A
7554	A
1968	A
1350	A
2614	A
5754	A
2747	A
2012	A
5581	A
4810	A
6151	A
5749	B
5446	B
5072	A
3461	A
6821	A
6920	A
6031	A
1716	B
1717	A
3804	A
5284	B
5780	A
1297	A
2594	B
2413	A
6503	A
1278	A
6218	A
1899	B
6869	A
1095	A
5507	A
1420	A
1483	A
8052	A
1798	A
3085	A
3617	A
4905	B
5166	A
7887	A
1885	B
3897	A
981	A
5491	B
664	A
1764	A
4046	A
6783	A
1662	A
2478	B
5183	A
2270	A
4225	B
5088	A
1239	A
1862	A
6470	A
522	A
5840	B
2994	B
4782	A
404	A
6757	A
182	A
52	A
6346	A
507	A
6273	A
1604	A
5720	A
1915	A
3999	A
5370	B
7595	A
1370	A
5133	A
6777	B
4207	A
3260	A
3791	A
3460	A
1458	A
2828	A
5541	B
1548	A
327	A
741	A
1463	A
7251	A
78	A
1997	A
65	A
4624	B
5866	B
2935	B
5356	A
722	A
7271	A
7935	A
7029	A
5562	B
137	A
1925	A
3647	B
1459	B
5571	B
2544	A
6075	A
572	A
4145	A
4749	A
252	A
372	A
8276	A
3985	A
6394	A
5832	A
2277	B
2636	B
546	A
7860	A
5651	A
2947	A
6191	A
4699	B
3042	A
2922	B
4191	A
6258	A
365	A
2586	A
7486	B
687	A
3331	B
8100	A
1327	A
2684	A
7153	B
1770	A
3922	A
4864	A
7644	A
5721	A
6986	A
2560	A
4964	A
5599	A
5514	B
1045	A
2460	B
7466	A
2149	A
3545	B
5378	A
5864	A
5274	A
1551	A
2851	A
3633	A
6507	A
7759	A
5373	B
1993	A
3970	A
8121	A
6896	A
2605	A
7900	B
2049	A
3941	A
7955	A
2705	A
5890	A
4687	A
5568	A
3123	A
2101	B
91	A
4713	B
669	A
6826	A
2674	A
1248	A
2751	A
4066	A
387	A
5054	A
831	A
388	A
4616	A
8196	A
8050	A
5426	A
3293	A
7779	A
5141	B
6553	A
7634	B
163	A
7181	A
4598	A
1710	B
2137	A
7330	A
1707	A
4427	A
425	A
3730	A
5838	A
719	A
1473	A
4131	B
817	A
3657	B
104	A
189	B
4001	A
6736	B
6050	A
6568	A
3382	B
5167	A
5058	B
7001	A
6765	B
2454	A
2451	A
2053	A
5620	A
6247	B
3367	A
416	A
5691	A
4848	A
4963	B
2770	A
3974	A
7038	A
1280	B
3473	A
247	A
924	A
1906	A
3342	A
1765	A
855	A
6621	A
3242	A
2793	B
3010	A
8285	A
1449	B
7576	A
1486	A
3217	A
7944	A
6600	A
318	A
2946	A
3036	A
668	A
6067	A
2680	A
3630	A
3164	A
1215	A
1380	A
117	A
5303	A
578	B
1193	A
4040	B
5052	A
6226	A
4496	A
3749	B
1529	A
867	A
1340	A
6038	A
1457	A
6762	B
8243	A
1981	A
4442	A
3120	A
5816	B
6978	A
4174	B
2524	A
5822	A
3679	A
5064	B
6128	A
61	B
1182	A
412	A
3034	A
234	A
575	A
7795	A
4477	A
3020	A
3358	A
7291	B
771	A
1731	A
1510	A
2950	A
7669	A
3262	A
7442	B
3263	A
6618	A
1144	B
5260	A
4904	A
120	B
4562	A
6903	B
7992	B
4152	A
993	B
6769	A
5648	A
5680	A
6266	A
4595	A
167	A
5714	A
8262	A
4292	B
2655	A
6337	A
5746	A
4854	A
306	A
6450	A
7391	B
791	B
6643	A
6612	A
3338	A
402	A
2761	B
4177	A
1655	A
1863	A
6348	A
1517	B
2571	A
1296	A
114	B
1337	A
1992	A
1543	A
6332	A
4935	A
3320	A
2980	A
34	A
1952	B
3641	A
6975	B
3597	A
6096	A
436	A
2748	A
3703	A
3812	A
3695	A
3609	A
2340	A
4318	A
3113	A
1961	A
2505	A
2898	B
705	A
6392	A
3691	A
3017	B
2031	A
5682	A
3335	A
752	A
7735	A
2041	B
6615	A
5172	A
1718	A
5191	A
1115	A
7266	A
6187	A
1792	A
5487	A
5324	B
7683	A
3089	B
3697	A
1539	A
7059	A
7975	B
3142	B
5081	A
3144	A
8241	A
8248	A
6535	A
1466	B
6836	A
6367	A
3366	A
4803	A
793	A
2082	B
3713	A
3665	A
367	A
602	B
3446	A
2774	B
4492	A
421	A
1129	B
5614	A
5839	A
1788	B
4202	A
7176	A
595	A
1058	A
4662	B
5382	A
3529	A
2919	A
5793	A
3839	A
66	B
5229	A
1451	A
3339	A
7717	A
3434	A
2656	A
7865	A
7166	A
2972	A
1536	B
7664	A
1636	A
6994	A
2551	A
2611	B
4644	B
5903	A
5015	A
3182	B
6697	A
2864	A
7453	A
6984	A
7447	A
2783	A
5488	A
4531	A
3542	A
965	A
1932	A
4444	A
4711	A
3827	A
7212	A
772	A
3071	A
5195	A
3371	A
2790	B
2721	A
4533	A
2088	A
996	A
4187	A
1375	A
7969	A
2628	A
7535	B
5998	A
2104	A
4219	A
6213	A
2969	A
5000	A
7800	A
4566	A
1887	A
1654	A
7529	A
3401	A
7688	B
6895	A
2307	A
2638	A
2784	A
5347	B
963	A
4793	A
4592	A
5862	A
6306	A
7726	A
7857	A
4957	A
2789	B
6228	A
2414	A
2477	A
713	A
274	A
5061	B
6244	A
567	A
7733	B
7929	A
1051	A
3869	A
6058	A
1914	A
8088	A
1774	A
4776	A
1400	A
1300	A
4756	A
7013	B
1197	A
675	A
5079	A
3631	A
8237	A
6461	A
7973	B
4962	A
922	A
1565	A
1603	A
3251	A
2095	A
5991	A
1948	B
3748	A
1339	A
2109	A
12	A
7309	A
6192	A
462	A
3083	A
2914	A
7420	A
4188	A
4233	A
4728	A
5053	A
2814	B
8186	A
5065	A
6852	A
7290	A
801	A
461	A
2877	A
6034	A
2909	A
3881	A
6700	A
7184	B
3867	A
2324	A
4489	A
2054	A
6039	A
3279	A
1692	A
5210	A
4925	A
3378	A
6960	A
7030	A
7063	A
4134	A
1964	A
6928	B
2598	A
2251	A
2887	A
3836	B
8162	A
5029	A
2842	B
906	A
1154	A
6705	B
2227	A
6134	B
4491	B
5877	A
3594	B
7035	A
888	B
4165	A
4738	A
6598	A
5914	A
688	A
4861	A
7431	A
596	A
127	A
1820	A
5351	A
4944	B
6718	A
4146	A
758	A
3499	A
6132	B
520	A
6475	A
2612	B
7517	A
6677	B
1081	A
158	A
7782	A
357	B
2992	A
4846	A
308	A
3956	A
5174	A
5731	A
3269	A
440	A
2697	A
4954	B
1769	A
4361	A
6106	A
2558	A
7060	B
119	A
3876	B
618	A
1644	A
6078	A
7933	A
5217	A
697	A
6458	A
1418	A
1369	B
2559	A
344	A
2024	B
3055	A
6784	A
5519	A
2028	A
652	A
3785	B
521	A
2643	A
7304	A
1410	A
6378	A
2314	A
621	B
3917	B
5933	A
2308	A
2173	A
4663	A
6043	A
4418	B
6454	A
3669	A
3554	A
1318	A
5992	A
2138	A
717	A
3500	A
72	B
3150	A
1695	A
5515	A
6127	A
3449	A
2871	A
632	A
6262	A
4012	A
3050	B
7913	A
4743	A
6471	B
8023	A
5241	B
2649	A
4435	A
7899	A
6227	A
6641	A
832	A
8024	A
162	A
1342	A
6758	A
6466	A
257	A
4121	A
51	A
4201	A
3022	A
6270	A
2342	A
6547	A
1322	A
532	B
363	A
1989	A
1794	A
2740	A
4144	A
5309	A
1895	A
1085	B
3218	A
6119	A
4940	B
7316	A
4408	A
8157	A
1649	B
6958	A
7359	A
4450	A
1858	A
2096	B
8173	A
4137	A
7189	A
1043	A
8271	A
8167	A
1169	B
1419	B
3403	A
6413	A
1564	B
853	A
6005	A
4265	B
2181	A
6313	B
7594	B
7012	B
4569	A
6594	A
5102	A
5286	A
5126	A
6439	A
6767	A
7008	B
937	A
6835	B
5480	A
32	A
4007	A
4659	A
778	A
1033	A
7381	A
2658	A
8252	B
364	A
2993	A
8295	A
4110	A
4821	B
1467	A
5427	A
776	A
4404	A
2772	B
4455	A
4790	A
8091	A
3803	A
6582	A
2796	A
7597	B
6239	B
6884	A
1929	A
6216	A
76	A
4739	B
6196	A
7742	A
6022	A
7747	A
4142	A
6974	A
6293	A
4667	A
5294	A
4136	A
6423	A
7946	B
238	A
5624	A
5448	A
631	A
5224	A
3653	A
407	A
132	A
3928	A
7572	B
1083	B
4394	A
2485	A
6380	A
1397	A
1773	A
4917	A
5269	A
7637	B
7791	A
2352	A
6943	A
6446	B
5248	A
6908	A
8203	A
1494	B
8071	A
934	B
5765	B
579	A
753	A
966	A
2548	A
3316	A
3379	A
2246	A
4674	A
5201	B
293	B
6379	A
4170	B
374	A
4866	A
7590	A
7981	A
6632	A
1875	A
333	A
5028	A
2867	A
201	A
4789	A
5144	A
7034	A
5070	A
3221	A
2331	A
5675	B
5362	A
7867	A
1618	A
3070	A
7888	A
2360	A
4166	A
7957	A
7448	A
2004	B
7298	A
7204	A
5179	A
1379	B
1201	A
943	B
1782	B
7446	B
4211	A
2938	A
4027	A
5361	B
4325	A
5930	A
3458	B
5911	A
1378	A
5587	A
5252	B
261	A
2179	B
7893	B
554	B
6963	A
6837	A
3098	A
1038	A
8144	A
2200	A
3802	A
5757	B
3023	B
2698	B
3035	A
109	A
5670	A
556	A
1039	A
6443	A
4324	A
14	A
6130	A
3799	A
3479	B
7699	A
4900	A
7027	A
8126	A
5416	A
3978	B
5990	A
4380	B
1676	B
8242	A
430	A
3998	B
4847	A
2210	A
5563	A
3958	A
6133	A
6219	A
2410	B
513	A
414	A
1876	A
3759	A
1554	A
7380	B
6107	A
3319	A
8194	A
678	A
2388	A
96	A
3412	A
8214	A
5419	A
910	B
2645	B
1860	A
5231	A
6356	B
2237	A
3764	A
2531	A
2884	A
29	A
6347	A
2169	B
4993	A
2526	A
7677	A
7440	A
3784	A
4834	A
739	A
1549	B
8010	A
2518	A
849	B
4916	A
2653	A
3049	A
2452	A
3131	B
5924	A
11	B
4764	A
956	A
3971	A
7844	A
4358	A
6517	A
7685	A
3081	A
2281	A
7662	A
916	A
215	A
1690	A
5109	B
5971	A
6755	B
3397	A
3012	B
5551	A
1450	A
2931	B
3103	A
5789	A
5863	A
2507	A
6803	A
1682	A
7574	A
7057	A
5925	A
1935	A
6522	B
1724	A
3424	A
7149	B
3801	B
1382	A
2143	A
334	A
4103	B
6090	B
7758	A
5484	A
4238	B
975	B
3343	A
5533	A
982	A
5596	B
236	A
5321	A
6791	A
8097	A
3416	A
788	A
1525	A
4147	B
1103	A
3816	A
5130	A
283	A
2132	A
3753	A
4516	B
7162	A
3184	A
8273	A
8015	A
1064	A
5537	A
3911	A
369	B
1309	A
1518	A
3651	A
2629	A
2517	A
4053	A
27	A
1184	A
1870	A
2704	A
7333	A
4365	A
6459	A
2129	A
7954	A
3417	A
6501	B
2008	A
5089	A
2758	A
5882	A
5429	A
5417	B
5080	A
194	A
4980	A
542	A
1055	A
446	B
7019	B
1187	A
7135	A
787	A
3729	A
5077	B
5264	A
2966	B
4486	A
4979	A
2581	B
8161	B
4480	A
8153	A
1608	A
8289	A
4647	A
5013	A
1719	B
7738	A
1194	A
301	A
7048	A
942	A
4765	A
7010	A
2348	A
4322	A
1638	A
1213	A
8286	A
6688	A
2663	A
750	A
6604	A
2195	A
649	A
7265	A
933	A
2763	A
1093	A
8229	B
4229	A
1684	A
5524	A
3531	A
6778	A
7229	A
7708	A
4792	A
106	A
5815	A
3418	B
6254	A
8235	B
6672	A
185	A
5656	A
6429	A
7765	B
6753	A
330	A
4462	A
6007	B
4366	B
6980	B
5679	A
4395	A
5315	A
8021	A
8282	B
3832	B
7512	A
8049	A
5678	A
6495	A
4498	A
2103	A
7553	A
5564	A
1980	A
4883	A
5960	B
5326	A
5771	B
5692	A
140	A
5685	A
4471	A
8090	B
5335	B
2664	B
2426	B
2480	A
3025	A
7323	B
3792	A
1062	A
4561	B
75	B
1922	B
989	A
1681	A
3196	A
6773	A
3610	B
774	A
424	A
3199	A
1269	A
3356	A
6331	A
2056	B
6596	A
323	A
951	A
2688	A
1939	A
5012	A
6111	A
2855	A
6014	A
3130	B
7775	B
6296	A
7004	A
6905	A
7277	B
391	B
684	B
5988	A
1286	A
3091	B
4824	A
4108	B
5772	A
1688	A
7976	A
8263	A
5591	A
3226	B
3247	A
7044	A
7600	A
349	A
5063	A
3127	B
198	A
3952	B
7425	A
2241	A
889	A
5460	B
797	A
5410	B
4190	B
1131	A
8152	B
1478	B
8163	A
5336	A
3087	A
3717	A
7506	A
7061	A
8141	A
332	B
2372	A
5220	A
1456	A
7427	A
2489	A
4261	A
1323	A
4062	A
5748	A
5830	A
5874	B
1892	A
7736	A
1092	A
5395	A
2357	A
93	B
7561	A
3921	A
7801	A
8036	A
6787	A
4055	B
433	A
2337	A
8028	B
5697	A
3427	A
6399	A
1733	A
5479	A
1907	B
5665	B
6383	A
936	A
6020	A
1489	A
7199	A
3777	A
3315	A
4107	A
5365	A
624	B
7850	A
768	A
7347	A
3678	B
6795	A
2580	A
1569	A
1029	A
191	A
765	A
972	A
4580	A
8038	B
4459	A
5428	A
5216	A
1943	A
4319	A
417	A
5805	B
3462	A
6710	A
4128	B
2650	A
4623	A
3910	B
173	B
3598	A
7818	A
3392	A
3715	A
3061	A
5622	A
8109	B
2399	B
3233	A
1978	A
5388	A
802	B
1701	A
4044	A
885	A
437	A
4336	A
5281	A
1199	A
6377	B
1613	A
147	A
3053	A
6595	A
1977	A
4024	A
1705	A
5143	A
3557	A
5122	A
2428	A
808	A
898	A
5696	B
4010	B
4901	B
7099	A
4809	A
571	A
2233	A
7409	B
7919	A
3583	A
1238	A
2610	A
1063	A
2058	A
7114	A
816	A
216	A
612	B
4214	A
7550	A
4274	A
3209	A
7414	A
3863	A
1001	A
6794	B
2835	A
253	A
4836	B
5999	A
586	A
4791	B
2416	B
605	A
3927	A
3813	B
2543	A
203	A
2690	A
5468	B
3767	A
2707	A
4681	A
4829	A
4975	A
6676	A
2822	A
79	A
6275	A
7175	B
3441	A
3437	A
4050	B
2824	A
7082	A
6486	B
1050	A
7194	A
5947	A
311	A
2000	B
4653	A
3246	A
945	A
206	A
3513	A
1100	A
2407	B
310	A
2282	A
458	A
4359	A
6864	B
5787	A
5686	A
557	A
6972	B
6141	A
7569	A
5067	B
6913	B
1346	A
8134	A
1865	B
5927	A
4441	A
6862	A
7172	A
3105	A
843	B
7537	A
2951	A
3694	A
457	B
3408	A
6902	B
1739	A
3149	B
7788	A
3960	A
1970	A
7456	A
155	A
2192	A
6519	A
2304	B
5457	A
481	B
40	A
4591	A
2163	B
2066	A
3454	A
2219	A
7086	A
3169	B
6169	A
1354	A
4028	A
6906	A
465	A
3702	B
6150	A
1435	B
4534	A
4104	B
1515	A
949	A
1107	A
5020	A
217	A
5545	A
8041	A
7393	A
3659	B
1195	B
2437	A
2141	B
4921	A
7087	A
5934	A
3110	A
955	A
8226	A
7514	A
3944	A
6971	A
4766	A
2332	B
4184	B
1507	B
6544	A
1499	A
3961	A
2903	A
4894	A
2368	B
5744	A
7106	A
2186	A
5481	A
6713	A
497	A
2776	A
2114	A
4315	A
3508	A
4911	B
4631	A
2982	A
3314	B
4641	B
1130	A
5534	A
2996	A
3052	A
6287	A
3903	A
4801	A
6682	A
1099	A
7231	A
5707	A
6532	A
312	A
4327	A
6565	A
874	A
490	A
2961	A
2716	A
1242	A
6907	B
2853	A
570	A
3187	B
5910	B
280	A
4508	A
6818	B
1789	A
3783	A
1431	A
4485	A
5343	A
5852	B
8219	A
6123	A
4535	A
2238	B
7697	A
371	B
225	B
6264	A
4908	A
8274	A
1601	A
958	A
820	A
2587	A
87	A
8105	A
6991	A
1444	A
4042	A
5803	A
1290	B
6539	A
7436	B
1474	A
6866	A
7873	A
4889	A
6054	A
3520	A
5323	A
1743	B
3282	A
2834	A
4695	B
4726	B
6918	B
1700	B
8	B
2944	A
1698	A
4335	A
7379	A
108	A
516	A
1944	A
3844	A
2661	A
6588	A
2691	A
1424	A
3886	B
2606	A
6483	A
2118	A
3779	B
5391	B
7638	B
646	A
422	A
7931	A
2128	A
6873	A
2530	A
946	A
4221	A
4871	B
4924	A
2804	A
63	A
3409	A
3204	A
1088	A
4250	A
2902	A
4088	A
5189	B
3712	A
124	A
552	A
5796	A
6933	A
3752	A
1713	A
3037	A
1114	A
2402	A
4014	A
1597	A
8048	A
5577	A
2418	B
6976	A
5083	A
7815	B
2381	A
1256	A
2916	A
1274	A
2167	A
4920	A
4126	A
7668	A
1078	A
5785	A
1281	A
7183	A
7452	A
5320	A
5958	A
4467	A
2516	A
5075	B
4678	A
7223	A
7383	B
6294	A
8193	A
3216	A
5659	A
2506	A
4578	A
5584	A
3611	A
4609	B
748	A
1264	A
8169	A
4751	A
4600	A
8011	B
587	A
5531	A
7032	A
4437	A
5470	A
1871	A
6152	B
2417	A
3525	A
2473	A
5834	A
7426	A
2739	A
3755	A
6045	A
1760	A
1360	A
3138	A
7998	A
4488	A
3887	A
2696	A
525	B
3577	A
7287	A
2244	A
1803	B
7704	A
5836	A
4016	A
4159	A
1615	A
2055	A
7407	A
590	A
2592	A
1965	A
1220	B
5631	A
844	B
7639	A
5875	A
6112	A
6511	A
3758	A
4638	A
4163	A
1771	B
1667	A
3718	A
1096	A
1940	A
3582	A
5355	B
5182	A
50	A
7921	A
2895	A
7912	A
1526	A
2757	A
5647	B
5543	A
6551	A
3567	A
1546	A
2067	A
324	A
5350	A
315	B
4527	A
8181	A
1250	B
1714	B
4910	A
4246	B
3456	A
4150	A
1110	A
1141	B
8139	A
4720	A
5440	A
6962	A
3194	A
2672	A
751	A
6720	A
761	A
393	A
250	A
8014	A
2014	A
4794	A
7761	B
7503	A
998	A
4346	A
4832	B
3935	A
1634	A
4574	A
912	B
7653	A
5330	A
6513	A
3829	A
6081	B
1607	A
227	A
6555	A
6723	A
4813	A
5761	B
2351	A
4071	A
3914	B
382	A
3140	A
258	B
169	A
3162	B
4807	A
6663	B
1606	B
5554	A
2333	B
8093	A
5449	A
8065	A
4344	A
1610	B
6230	A
6023	B
5817	A
729	A
3212	A
2450	B
2382	A
5616	B
368	A
1711	A
5114	A
1845	A
672	A
5194	A
55	A
347	A
4946	A
4737	A
6406	A
662	A
4180	A
3422	A
1012	A
7137	A
3892	B
2529	A
1630	B
196	A
4666	A
138	A
123	A
3198	A
1224	A
5490	A
3410	A
1873	A
3969	A
639	A
2456	A
7660	A
819	A
2323	A
6374	A
2876	A
3265	A
7278	B
8182	A
4334	B
3258	A
6856	A
506	A
1793	A
43	B
7706	B
2256	A
3602	A
6779	A
2299	A
2786	A
7625	A
2941	B
1754	A
3962	A
298	A
1766	A
411	B
1823	A
7789	A
5712	A
2441	A
7477	A
1901	A
3795	A
6900	A
3306	B
7920	A
7874	B
5344	A
209	A
4872	B
3590	A
2470	A
1958	A
3176	A
7886	A
2967	A
7016	A
5124	A
438	B
7658	A
5604	B
4547	A
6444	A
413	B
4942	A
2964	B
1026	A
2116	A
7267	A
825	A
2289	B
85	B
6590	A
7698	A
3919	B
2406	A
932	A
5243	A
4495	A
6867	A
8264	A
1134	A
7088	A
8222	A
5705	B
663	A
4933	A
821	B
2833	A
3256	A
5792	A
3924	A
83	A
6197	A
2619	B
7235	A
3835	B
7374	A
3645	A
4773	A
2026	A
3241	B
5504	A
7284	A
7932	A
2646	B
1734	A
914	B
8272	A
135	A
5233	B
3693	A
8013	A
576	A
4915	B
4672	A
4986	A
3202	A
3133	B
882	A
394	B
4279	A
5329	B
8080	A
4431	A
3851	A
6875	A
426	A
1762	A
3272	A
7843	A
4602	A
2637	A
6804	A
7233	A
7218	A
7691	A
4035	A
2092	A
3406	A
2815	A
555	A
7301	A
5431	A
5051	A
2923	A
5582	B
294	A
6145	A
5116	A
5305	A
5854	A
2036	A
5118	B
7402	A
1540	A
2999	A
1004	A
4837	A
1177	A
3908	A
1353	A
6121	A
1617	A
5018	A
3579	A
7327	A
5400	A
4368	A
4030	A
6178	B
617	A
3686	A
6840	A
2258	A
3854	B
2071	A
4568	A
3135	A
